Age,YearsAtCompany,MonthlyIncome,DistanceFromHome,JobLevel,PercentSalaryHike,PerformanceRating,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobSatisfaction,Gender,Department,Education,MaritalStatus,JobRole,OverTime,BusinessTravel,target
51.0,26.0,15831.0,41.0,4.0,21.0,2.0,4.0,1.0,4.0,4.0,Male,Finance,PhD,Single,Technician,Yes,Travel_Rarely,1
50.0,16.0,2958.0,20.0,4.0,5.0,2.0,3.0,1.0,0.0,1.0,Female,Finance,High School,Single,Clerk,No,Travel_Frequently,0
40.0,4.0,12200.0,37.0,4.0,14.0,1.0,4.0,2.0,3.0,4.0,Male,Sales,PhD,Divorced,Executive,Yes,Non-Travel,0
45.0,12.0,2762.0,42.0,2.0,8.0,2.0,3.0,0.0,1.0,1.0,Female,Support,High School,Married,Technician,Yes,Travel_Frequently,0
49.0,14.0,17069.0,38.0,5.0,9.0,4.0,6.0,3.0,4.0,2.0,Male,HR,High School,Married,Technician,No,Travel_Rarely,0
24.0,14.0,15697.0,33.0,2.0,7.0,1.0,2.0,0.0,2.0,2.0,Female,HR,Bachelors,Married,Engineer,Yes,Travel_Rarely,0
46.0,17.0,17129.0,5.0,2.0,6.0,1.0,7.0,0.0,1.0,1.0,Female,Support,Masters,Single,Technician,Yes,Non-Travel,1
25.0,1.0,10388.0,6.0,4.0,22.0,3.0,0.0,0.0,0.0,1.0,Male,Finance,Masters,Married,Technician,No,Travel_Frequently,1
18.0,22.0,18644.0,22.0,2.0,4.0,2.0,8.0,3.0,6.0,1.0,Male,HR,Masters,Single,Manager,Yes,Non-Travel,0
20.0,12.0,8746.0,21.0,5.0,17.0,3.0,10.0,10.0,8.0,1.0,Male,Development,High School,Divorced,Technician,Yes,Travel_Rarely,1
41.0,3.0,7890.0,19.0,5.0,15.0,1.0,3.0,0.0,0.0,3.0,Male,Development,Masters,Divorced,Clerk,Yes,Non-Travel,1
40.0,24.0,8053.0,43.0,2.0,14.0,3.0,8.0,8.0,2.0,2.0,Female,Sales,High School,Married,Executive,No,Non-Travel,1
25.0,10.0,3280.0,15.0,5.0,9.0,4.0,10.0,3.0,3.0,2.0,Female,Support,Bachelors,Single,Clerk,No,Travel_Frequently,0
64.0,11.0,18519.0,34.0,1.0,20.0,2.0,2.0,2.0,2.0,3.0,Male,Support,Masters,Single,Clerk,No,Travel_Rarely,0
54.0,12.0,9877.0,47.0,2.0,0.0,1.0,4.0,1.0,0.0,4.0,Male,HR,High School,Married,Engineer,No,Non-Travel,1
20.0,8.0,4545.0,7.0,4.0,5.0,3.0,4.0,0.0,3.0,1.0,Female,Finance,Masters,Divorced,Manager,No,Non-Travel,1
50.0,37.0,16447.0,17.0,4.0,14.0,2.0,37.0,37.0,14.0,1.0,Male,Support,Masters,Divorced,Manager,No,Non-Travel,0
45.0,5.0,13677.0,44.0,5.0,1.0,4.0,4.0,4.0,1.0,4.0,Female,HR,Bachelors,Divorced,Clerk,No,Travel_Frequently,0
64.0,9.0,10560.0,44.0,5.0,11.0,2.0,7.0,6.0,5.0,2.0,Male,HR,PhD,Divorced,Executive,No,Travel_Rarely,0
25.0,22.0,5662.0,5.0,4.0,0.0,3.0,12.0,9.0,4.0,3.0,Female,Support,Masters,Divorced,Manager,Yes,Non-Travel,0
51.0,14.0,17737.0,39.0,1.0,14.0,4.0,1.0,1.0,0.0,1.0,Female,HR,Bachelors,Married,Manager,No,Non-Travel,1
52.0,22.0,15055.0,2.0,4.0,12.0,1.0,3.0,3.0,0.0,2.0,Female,Sales,Masters,Married,Clerk,Yes,Non-Travel,1
49.0,39.0,8729.0,27.0,2.0,0.0,4.0,37.0,27.0,32.0,2.0,Female,Sales,Masters,Married,Manager,Yes,Travel_Rarely,0
41.0,36.0,14798.0,45.0,4.0,0.0,2.0,18.0,6.0,2.0,2.0,Female,Support,Masters,Divorced,Engineer,Yes,Travel_Frequently,0
31.0,33.0,6808.0,24.0,3.0,3.0,1.0,10.0,4.0,8.0,3.0,Male,Finance,Masters,Divorced,Clerk,Yes,Travel_Frequently,0
49.0,15.0,10048.0,41.0,1.0,20.0,2.0,14.0,8.0,6.0,3.0,Female,Sales,PhD,Married,Manager,Yes,Non-Travel,1
63.0,31.0,15107.0,47.0,1.0,13.0,1.0,3.0,3.0,3.0,3.0,Male,Sales,PhD,Married,Manager,No,Non-Travel,0
60.0,37.0,8520.0,28.0,4.0,20.0,4.0,7.0,1.0,5.0,3.0,Female,Support,Masters,Divorced,Manager,No,Travel_Frequently,0
33.0,39.0,18928.0,47.0,3.0,16.0,1.0,3.0,1.0,1.0,3.0,Female,Development,Masters,Single,Clerk,Yes,Travel_Frequently,0
21.0,4.0,5423.0,1.0,2.0,12.0,2.0,4.0,2.0,1.0,3.0,Male,HR,Bachelors,Married,Executive,No,Travel_Frequently,1
54.0,16.0,6483.0,21.0,4.0,11.0,3.0,3.0,3.0,3.0,4.0,Male,Sales,Bachelors,Divorced,Technician,No,Non-Travel,1
38.0,21.0,14527.0,28.0,2.0,5.0,3.0,11.0,4.0,9.0,2.0,Male,Development,High School,Divorced,Manager,No,Non-Travel,0
31.0,38.0,9119.0,3.0,3.0,18.0,3.0,5.0,5.0,5.0,2.0,Male,Finance,PhD,Married,Technician,No,Travel_Frequently,0
48.0,17.0,19481.0,30.0,4.0,19.0,1.0,11.0,10.0,3.0,4.0,Female,Development,Masters,Single,Technician,No,Travel_Frequently,1
35.0,27.0,12718.0,1.0,4.0,15.0,3.0,14.0,7.0,8.0,1.0,Male,Support,PhD,Divorced,Manager,Yes,Travel_Rarely,0
24.0,12.0,17373.0,45.0,2.0,20.0,3.0,9.0,2.0,5.0,4.0,Female,Finance,Bachelors,Married,Manager,Yes,Non-Travel,0
24.0,18.0,14355.0,45.0,3.0,11.0,4.0,7.0,1.0,4.0,1.0,Male,Development,PhD,Divorced,Executive,Yes,Travel_Frequently,1
50.0,33.0,3719.0,18.0,4.0,19.0,1.0,26.0,23.0,8.0,4.0,Female,Support,Masters,Divorced,Technician,Yes,Non-Travel,0
40.0,3.0,7768.0,49.0,5.0,19.0,3.0,0.0,0.0,0.0,4.0,Female,Sales,Masters,Divorced,Executive,No,Non-Travel,0
38.0,2.0,13881.0,33.0,3.0,12.0,2.0,1.0,0.0,1.0,3.0,Male,Development,Bachelors,Single,Engineer,No,Travel_Rarely,0
36.0,9.0,11166.0,15.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,Female,Sales,Masters,Married,Executive,Yes,Travel_Rarely,0
36.0,27.0,18798.0,24.0,2.0,17.0,2.0,14.0,2.0,1.0,3.0,Female,Development,Bachelors,Married,Clerk,Yes,Travel_Rarely,1
53.0,33.0,11042.0,36.0,3.0,1.0,4.0,14.0,7.0,9.0,4.0,Female,Sales,Bachelors,Married,Manager,No,Travel_Rarely,0
46.0,38.0,13969.0,34.0,1.0,1.0,3.0,9.0,5.0,6.0,4.0,Female,Development,High School,Married,Engineer,No,Non-Travel,0
35.0,18.0,9203.0,26.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,Female,Finance,High School,Married,Technician,Yes,Travel_Frequently,1
19.0,35.0,6641.0,40.0,3.0,9.0,1.0,34.0,26.0,21.0,4.0,Female,HR,High School,Single,Executive,Yes,Travel_Frequently,0
18.0,2.0,16374.0,22.0,1.0,23.0,3.0,2.0,0.0,0.0,1.0,Female,Finance,PhD,Divorced,Engineer,No,Travel_Frequently,0
64.0,22.0,16546.0,16.0,1.0,0.0,2.0,15.0,13.0,15.0,3.0,Female,Sales,High School,Divorced,Clerk,No,Travel_Rarely,0
22.0,16.0,19125.0,40.0,5.0,13.0,4.0,16.0,1.0,12.0,4.0,Male,Support,Masters,Married,Executive,Yes,Travel_Frequently,1
37.0,6.0,16102.0,42.0,4.0,7.0,1.0,3.0,1.0,1.0,3.0,Female,Finance,Masters,Divorced,Technician,No,Travel_Rarely,0
28.0,25.0,2591.0,16.0,5.0,0.0,1.0,22.0,10.0,8.0,4.0,Male,HR,High School,Divorced,Technician,No,Travel_Rarely,0
59.0,17.0,2749.0,5.0,4.0,13.0,4.0,6.0,0.0,1.0,4.0,Female,Sales,PhD,Divorced,Executive,Yes,Travel_Frequently,0
19.0,5.0,4219.0,6.0,1.0,9.0,1.0,3.0,1.0,3.0,2.0,Female,Finance,Bachelors,Married,Clerk,No,Travel_Frequently,0
20.0,30.0,11029.0,42.0,4.0,18.0,4.0,0.0,0.0,0.0,4.0,Female,Development,PhD,Married,Manager,Yes,Travel_Frequently,0
40.0,28.0,16777.0,24.0,5.0,24.0,3.0,19.0,11.0,3.0,1.0,Female,Support,PhD,Single,Manager,No,Non-Travel,1
29.0,8.0,13322.0,30.0,2.0,7.0,4.0,8.0,5.0,3.0,3.0,Male,Sales,Bachelors,Married,Technician,Yes,Travel_Rarely,1
37.0,34.0,13673.0,37.0,2.0,1.0,4.0,20.0,9.0,20.0,2.0,Male,Finance,Bachelors,Single,Clerk,No,Non-Travel,1
22.0,16.0,10725.0,32.0,4.0,3.0,2.0,5.0,3.0,5.0,2.0,Female,Sales,Bachelors,Married,Technician,No,Travel_Frequently,0
54.0,11.0,14654.0,19.0,2.0,23.0,4.0,8.0,8.0,0.0,3.0,Male,Development,Masters,Divorced,Manager,Yes,Non-Travel,1
55.0,35.0,11965.0,45.0,3.0,11.0,3.0,10.0,3.0,10.0,3.0,Female,HR,Bachelors,Single,Technician,Yes,Non-Travel,0
47.0,23.0,9508.0,28.0,2.0,8.0,1.0,16.0,16.0,11.0,2.0,Female,Finance,Bachelors,Single,Executive,No,Travel_Frequently,0
26.0,9.0,17091.0,47.0,4.0,22.0,2.0,1.0,0.0,0.0,4.0,Male,Sales,PhD,Single,Executive,Yes,Travel_Frequently,0
51.0,29.0,4570.0,8.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,Male,Sales,PhD,Married,Clerk,Yes,Travel_Rarely,0
61.0,28.0,2264.0,43.0,5.0,7.0,2.0,18.0,15.0,10.0,4.0,Female,Sales,High School,Single,Manager,No,Travel_Rarely,0
52.0,38.0,18025.0,1.0,2.0,16.0,3.0,17.0,14.0,17.0,3.0,Female,HR,PhD,Married,Clerk,No,Non-Travel,1
39.0,9.0,15349.0,4.0,4.0,15.0,3.0,2.0,1.0,0.0,4.0,Male,Sales,Bachelors,Single,Clerk,No,Travel_Frequently,1
61.0,38.0,10573.0,22.0,5.0,14.0,1.0,4.0,2.0,3.0,4.0,Female,Support,Masters,Married,Manager,Yes,Travel_Rarely,1
41.0,27.0,13488.0,22.0,3.0,8.0,3.0,11.0,10.0,0.0,4.0,Male,Support,PhD,Single,Engineer,No,Travel_Rarely,0
34.0,17.0,11358.0,30.0,1.0,7.0,3.0,12.0,5.0,9.0,1.0,Female,Sales,PhD,Divorced,Engineer,No,Non-Travel,0
27.0,16.0,12670.0,27.0,5.0,19.0,4.0,1.0,1.0,1.0,4.0,Female,Support,Bachelors,Divorced,Technician,Yes,Non-Travel,0
47.0,10.0,2388.0,27.0,5.0,13.0,3.0,2.0,2.0,1.0,1.0,Male,Finance,PhD,Single,Engineer,Yes,Non-Travel,0
40.0,16.0,16968.0,39.0,3.0,14.0,3.0,15.0,1.0,14.0,4.0,Male,Sales,Bachelors,Married,Clerk,No,Travel_Rarely,1
49.0,35.0,16454.0,27.0,2.0,3.0,1.0,9.0,0.0,6.0,1.0,Female,Development,PhD,Married,Technician,Yes,Travel_Rarely,1
34.0,35.0,9840.0,39.0,3.0,3.0,4.0,35.0,31.0,21.0,4.0,Female,Finance,Masters,Divorced,Clerk,No,Travel_Rarely,0
34.0,8.0,13849.0,38.0,1.0,21.0,4.0,0.0,0.0,0.0,4.0,Female,HR,High School,Divorced,Manager,No,Non-Travel,0
31.0,27.0,12431.0,8.0,2.0,1.0,2.0,13.0,11.0,2.0,1.0,Female,Sales,PhD,Divorced,Engineer,No,Travel_Frequently,0
26.0,32.0,8630.0,12.0,3.0,3.0,3.0,10.0,8.0,0.0,1.0,Male,HR,Masters,Married,Manager,No,Non-Travel,1
57.0,2.0,16968.0,24.0,1.0,19.0,2.0,0.0,0.0,0.0,1.0,Female,Development,PhD,Married,Technician,Yes,Non-Travel,1
19.0,7.0,15008.0,18.0,5.0,23.0,2.0,5.0,4.0,4.0,1.0,Female,HR,High School,Married,Executive,Yes,Travel_Frequently,0
62.0,5.0,16719.0,15.0,5.0,17.0,3.0,3.0,3.0,0.0,4.0,Female,Sales,Bachelors,Single,Engineer,Yes,Travel_Frequently,0
42.0,5.0,4859.0,16.0,5.0,14.0,4.0,0.0,0.0,0.0,4.0,Male,Sales,High School,Single,Manager,Yes,Non-Travel,0
56.0,28.0,4393.0,33.0,5.0,7.0,4.0,8.0,0.0,0.0,3.0,Female,Development,PhD,Single,Engineer,No,Travel_Frequently,1
26.0,36.0,16091.0,10.0,2.0,9.0,2.0,8.0,7.0,8.0,4.0,Female,Sales,High School,Divorced,Clerk,Yes,Non-Travel,1
39.0,11.0,4050.0,47.0,5.0,1.0,1.0,9.0,4.0,6.0,2.0,Male,Development,High School,Divorced,Executive,No,Travel_Rarely,1
60.0,8.0,5121.0,24.0,2.0,24.0,2.0,3.0,3.0,3.0,2.0,Female,Development,Bachelors,Married,Engineer,Yes,Travel_Frequently,0
63.0,18.0,11116.0,45.0,2.0,8.0,4.0,4.0,1.0,0.0,2.0,Female,Sales,PhD,Single,Executive,Yes,Travel_Rarely,1
21.0,16.0,6971.0,19.0,3.0,15.0,1.0,5.0,3.0,5.0,4.0,Male,Support,High School,Married,Clerk,No,Travel_Frequently,1
43.0,31.0,13767.0,27.0,5.0,21.0,2.0,5.0,4.0,1.0,2.0,Female,Development,High School,Single,Clerk,No,Non-Travel,0
46.0,34.0,5354.0,45.0,4.0,11.0,3.0,29.0,25.0,23.0,4.0,Female,Sales,Bachelors,Single,Manager,No,Non-Travel,0
62.0,13.0,6474.0,41.0,5.0,4.0,4.0,7.0,1.0,7.0,1.0,Female,Support,Masters,Married,Technician,Yes,Non-Travel,0
51.0,15.0,5397.0,31.0,4.0,6.0,1.0,2.0,2.0,0.0,4.0,Male,Development,PhD,Married,Manager,No,Non-Travel,0
40.0,20.0,8281.0,21.0,5.0,14.0,4.0,11.0,0.0,7.0,3.0,Female,Support,Masters,Single,Executive,Yes,Non-Travel,0
54.0,11.0,14412.0,16.0,2.0,12.0,2.0,9.0,9.0,5.0,4.0,Female,Finance,Masters,Single,Manager,No,Non-Travel,0
28.0,23.0,17751.0,23.0,5.0,7.0,4.0,14.0,11.0,10.0,2.0,Male,Finance,Bachelors,Divorced,Engineer,Yes,Travel_Frequently,1
23.0,33.0,7521.0,14.0,5.0,23.0,1.0,19.0,10.0,2.0,1.0,Male,Support,Bachelors,Married,Manager,No,Travel_Frequently,1
35.0,7.0,5472.0,23.0,5.0,18.0,3.0,6.0,1.0,6.0,1.0,Female,Development,PhD,Married,Technician,No,Travel_Rarely,0
38.0,20.0,7481.0,41.0,5.0,18.0,1.0,9.0,3.0,4.0,1.0,Female,Sales,Masters,Married,Technician,No,Travel_Frequently,0
59.0,7.0,8209.0,18.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,Female,HR,High School,Married,Executive,No,Travel_Frequently,1
53.0,27.0,10623.0,36.0,3.0,20.0,3.0,9.0,0.0,4.0,3.0,Female,Sales,Masters,Single,Clerk,Yes,Travel_Rarely,0
58.0,15.0,11304.0,12.0,2.0,17.0,3.0,7.0,7.0,6.0,3.0,Male,HR,Bachelors,Divorced,Technician,Yes,Travel_Rarely,0
55.0,9.0,15143.0,37.0,2.0,20.0,4.0,7.0,7.0,5.0,2.0,Female,HR,High School,Married,Executive,Yes,Non-Travel,0
51.0,14.0,12245.0,11.0,4.0,16.0,1.0,1.0,1.0,0.0,2.0,Male,Development,High School,Single,Technician,Yes,Travel_Rarely,0
34.0,3.0,14445.0,5.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,Male,Support,Bachelors,Single,Technician,No,Travel_Rarely,0
54.0,25.0,9546.0,21.0,3.0,13.0,3.0,11.0,10.0,4.0,4.0,Female,Sales,High School,Single,Clerk,No,Travel_Frequently,0
42.0,14.0,7802.0,32.0,2.0,14.0,4.0,2.0,2.0,1.0,3.0,Female,Support,Masters,Single,Engineer,Yes,Non-Travel,1
55.0,35.0,2544.0,29.0,4.0,22.0,3.0,0.0,0.0,0.0,3.0,Male,Finance,Bachelors,Single,Executive,Yes,Travel_Rarely,0
29.0,31.0,8652.0,7.0,4.0,16.0,1.0,3.0,1.0,0.0,3.0,Male,Development,PhD,Married,Technician,Yes,Non-Travel,1
40.0,37.0,18052.0,36.0,3.0,2.0,3.0,15.0,3.0,1.0,1.0,Female,Development,Bachelors,Married,Technician,Yes,Non-Travel,0
59.0,3.0,4628.0,40.0,2.0,23.0,2.0,1.0,0.0,1.0,2.0,Male,Finance,PhD,Divorced,Manager,Yes,Travel_Rarely,0
39.0,8.0,5451.0,27.0,4.0,12.0,3.0,8.0,1.0,7.0,1.0,Female,Sales,PhD,Married,Engineer,No,Travel_Rarely,1
38.0,34.0,10729.0,6.0,2.0,10.0,2.0,33.0,14.0,12.0,4.0,Female,Finance,Bachelors,Single,Clerk,No,Travel_Rarely,0
44.0,27.0,3436.0,38.0,2.0,24.0,1.0,12.0,3.0,9.0,4.0,Male,Sales,Bachelors,Divorced,Executive,Yes,Travel_Rarely,0
48.0,36.0,13007.0,4.0,3.0,2.0,2.0,34.0,1.0,32.0,2.0,Male,HR,PhD,Single,Technician,Yes,Non-Travel,0
23.0,8.0,5062.0,46.0,3.0,5.0,3.0,0.0,0.0,0.0,4.0,Female,Development,PhD,Single,Executive,No,Travel_Frequently,0
44.0,1.0,18643.0,35.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Male,Sales,High School,Married,Clerk,Yes,Non-Travel,0
57.0,2.0,9551.0,10.0,5.0,21.0,4.0,2.0,1.0,2.0,1.0,Female,Support,Bachelors,Single,Engineer,Yes,Non-Travel,1
51.0,4.0,15113.0,38.0,5.0,20.0,4.0,1.0,1.0,1.0,1.0,Female,Support,Bachelors,Married,Manager,No,Non-Travel,1
29.0,9.0,17663.0,30.0,1.0,5.0,3.0,9.0,2.0,0.0,4.0,Female,Development,High School,Single,Engineer,No,Travel_Rarely,0
62.0,27.0,6411.0,42.0,1.0,5.0,3.0,23.0,3.0,17.0,3.0,Male,Finance,Bachelors,Divorced,Manager,No,Travel_Rarely,1
24.0,14.0,6841.0,9.0,1.0,5.0,3.0,14.0,9.0,2.0,1.0,Female,Finance,High School,Single,Executive,Yes,Travel_Frequently,0
27.0,13.0,9961.0,16.0,3.0,23.0,3.0,6.0,0.0,1.0,1.0,Female,Sales,High School,Married,Engineer,Yes,Travel_Frequently,0
62.0,22.0,19102.0,4.0,2.0,13.0,1.0,22.0,12.0,10.0,3.0,Female,Finance,Bachelors,Single,Engineer,No,Travel_Frequently,0
34.0,12.0,7196.0,26.0,4.0,10.0,3.0,7.0,5.0,0.0,3.0,Female,Development,Masters,Married,Engineer,Yes,Non-Travel,0
43.0,15.0,13093.0,29.0,2.0,15.0,2.0,10.0,9.0,3.0,2.0,Female,Sales,PhD,Married,Clerk,Yes,Travel_Frequently,0
38.0,29.0,9546.0,28.0,2.0,21.0,4.0,10.0,7.0,4.0,4.0,Female,HR,Bachelors,Divorced,Executive,Yes,Non-Travel,0
45.0,39.0,16484.0,11.0,1.0,18.0,2.0,23.0,11.0,23.0,1.0,Female,Finance,Masters,Married,Manager,Yes,Travel_Rarely,1
63.0,7.0,17103.0,28.0,2.0,6.0,2.0,3.0,3.0,0.0,2.0,Female,Finance,High School,Divorced,Engineer,Yes,Non-Travel,1
19.0,16.0,16680.0,44.0,1.0,5.0,1.0,16.0,2.0,3.0,4.0,Female,Sales,Masters,Divorced,Executive,No,Travel_Rarely,0
60.0,29.0,16101.0,32.0,2.0,10.0,2.0,23.0,9.0,19.0,2.0,Female,Support,Bachelors,Single,Clerk,Yes,Travel_Rarely,1
18.0,16.0,12006.0,24.0,4.0,24.0,2.0,2.0,2.0,2.0,4.0,Female,Finance,Bachelors,Divorced,Clerk,No,Travel_Frequently,0
53.0,34.0,5480.0,42.0,5.0,3.0,2.0,11.0,8.0,10.0,1.0,Male,Development,Masters,Married,Executive,No,Travel_Rarely,0
46.0,23.0,15261.0,7.0,3.0,21.0,1.0,15.0,6.0,5.0,4.0,Female,HR,PhD,Divorced,Executive,No,Travel_Frequently,1
38.0,24.0,15209.0,18.0,4.0,8.0,2.0,8.0,3.0,5.0,4.0,Female,Finance,Masters,Single,Executive,No,Travel_Frequently,0
28.0,1.0,10221.0,3.0,2.0,12.0,2.0,0.0,0.0,0.0,4.0,Male,Support,High School,Divorced,Technician,Yes,Non-Travel,1
57.0,24.0,17065.0,44.0,4.0,7.0,1.0,13.0,11.0,2.0,3.0,Female,Finance,Masters,Divorced,Clerk,No,Travel_Frequently,0
28.0,13.0,2230.0,46.0,2.0,1.0,3.0,13.0,6.0,12.0,4.0,Male,Sales,Masters,Married,Manager,Yes,Travel_Frequently,1
53.0,38.0,9526.0,20.0,4.0,15.0,2.0,20.0,5.0,13.0,3.0,Female,Finance,Masters,Single,Technician,Yes,Travel_Rarely,0
56.0,32.0,7281.0,34.0,4.0,18.0,4.0,30.0,10.0,20.0,1.0,Female,Support,Masters,Single,Executive,No,Non-Travel,1
57.0,16.0,3251.0,30.0,5.0,7.0,4.0,16.0,13.0,9.0,2.0,Male,Sales,High School,Single,Clerk,Yes,Travel_Frequently,0
52.0,30.0,8889.0,9.0,4.0,11.0,3.0,12.0,4.0,11.0,1.0,Female,Development,High School,Single,Technician,No,Travel_Frequently,0
51.0,9.0,15384.0,10.0,3.0,10.0,2.0,2.0,1.0,1.0,3.0,Male,Sales,High School,Married,Technician,No,Travel_Frequently,1
64.0,5.0,14686.0,6.0,2.0,8.0,1.0,3.0,3.0,1.0,1.0,Male,HR,Masters,Single,Manager,Yes,Travel_Rarely,0
41.0,38.0,3778.0,17.0,1.0,23.0,3.0,23.0,6.0,12.0,3.0,Female,Sales,PhD,Single,Executive,Yes,Travel_Rarely,0
39.0,24.0,10052.0,15.0,4.0,9.0,4.0,23.0,5.0,25.0,3.0,Female,Development,PhD,Single,Manager,Yes,Travel_Rarely,0
22.0,37.0,6870.0,33.0,1.0,0.0,4.0,26.0,23.0,12.0,4.0,Female,Finance,High School,Married,Technician,Yes,Travel_Frequently,0
50.0,36.0,3147.0,13.0,5.0,18.0,1.0,2.0,2.0,1.0,3.0,Female,Sales,PhD,Married,Technician,Yes,Travel_Frequently,0
53.0,29.0,4847.0,42.0,1.0,23.0,3.0,6.0,1.0,4.0,4.0,Male,Sales,PhD,Single,Manager,Yes,Travel_Frequently,1
64.0,33.0,2620.0,44.0,3.0,16.0,1.0,21.0,0.0,19.0,2.0,Male,Sales,PhD,Married,Technician,Yes,Travel_Frequently,1
37.0,17.0,2963.0,22.0,3.0,22.0,3.0,9.0,2.0,7.0,4.0,Female,Sales,PhD,Divorced,Engineer,Yes,Travel_Frequently,0
36.0,23.0,9215.0,16.0,5.0,3.0,3.0,10.0,7.0,0.0,4.0,Male,Development,PhD,Single,Clerk,Yes,Travel_Rarely,1
52.0,26.0,13052.0,34.0,3.0,11.0,3.0,13.0,10.0,7.0,4.0,Male,Support,Bachelors,Married,Executive,Yes,Travel_Frequently,0
60.0,26.0,18003.0,3.0,2.0,22.0,2.0,15.0,10.0,8.0,4.0,Female,Support,High School,Single,Clerk,No,Non-Travel,0
34.0,38.0,9418.0,8.0,3.0,19.0,4.0,17.0,5.0,4.0,2.0,Male,Sales,Masters,Single,Executive,No,Travel_Frequently,0
62.0,20.0,19710.0,20.0,4.0,7.0,4.0,19.0,11.0,10.0,2.0,Male,Development,PhD,Married,Technician,Yes,Travel_Rarely,0
60.0,18.0,2121.0,47.0,3.0,21.0,4.0,4.0,3.0,3.0,2.0,Female,Development,Bachelors,Divorced,Manager,Yes,Travel_Frequently,1
51.0,38.0,6313.0,24.0,2.0,15.0,3.0,35.0,24.0,5.0,3.0,Male,Sales,Masters,Single,Manager,Yes,Non-Travel,0
26.0,22.0,19460.0,18.0,5.0,23.0,3.0,21.0,5.0,16.0,3.0,Female,HR,Bachelors,Divorced,Technician,Yes,Travel_Frequently,1
43.0,38.0,19566.0,23.0,3.0,0.0,2.0,17.0,2.0,10.0,4.0,Male,Sales,PhD,Married,Executive,Yes,Non-Travel,1
19.0,14.0,15982.0,1.0,2.0,8.0,4.0,3.0,1.0,2.0,4.0,Female,HR,PhD,Single,Technician,No,Non-Travel,0
26.0,1.0,2794.0,2.0,4.0,10.0,4.0,1.0,1.0,1.0,3.0,Male,Sales,PhD,Married,Executive,Yes,Travel_Rarely,0
26.0,34.0,11816.0,5.0,1.0,11.0,2.0,29.0,7.0,18.0,4.0,Male,HR,PhD,Married,Technician,Yes,Non-Travel,1
57.0,19.0,10483.0,18.0,1.0,8.0,4.0,4.0,0.0,4.0,2.0,Female,HR,Masters,Married,Technician,No,Travel_Frequently,0
34.0,27.0,9326.0,16.0,5.0,5.0,1.0,15.0,8.0,0.0,1.0,Female,Sales,Masters,Married,Technician,Yes,Non-Travel,0
18.0,14.0,10682.0,10.0,5.0,8.0,1.0,5.0,1.0,2.0,4.0,Female,HR,Bachelors,Single,Manager,Yes,Travel_Frequently,1
42.0,15.0,15548.0,29.0,1.0,5.0,2.0,7.0,7.0,6.0,1.0,Female,Finance,High School,Divorced,Executive,No,Travel_Frequently,0
60.0,32.0,17638.0,35.0,1.0,5.0,4.0,12.0,0.0,9.0,2.0,Male,Support,PhD,Divorced,Technician,Yes,Travel_Frequently,1
57.0,11.0,7986.0,25.0,5.0,19.0,2.0,4.0,4.0,2.0,4.0,Male,Development,Bachelors,Single,Clerk,Yes,Travel_Frequently,0
59.0,38.0,5907.0,42.0,1.0,2.0,2.0,16.0,7.0,5.0,2.0,Male,HR,Bachelors,Single,Clerk,No,Travel_Rarely,1
42.0,38.0,9081.0,24.0,3.0,2.0,2.0,13.0,10.0,10.0,2.0,Female,HR,Bachelors,Divorced,Manager,Yes,Travel_Frequently,1
56.0,19.0,15353.0,13.0,2.0,15.0,4.0,11.0,1.0,2.0,2.0,Male,Development,PhD,Divorced,Engineer,No,Travel_Rarely,1
52.0,28.0,7760.0,21.0,5.0,1.0,2.0,26.0,0.0,21.0,3.0,Male,HR,PhD,Single,Manager,Yes,Non-Travel,1
20.0,2.0,15771.0,42.0,2.0,3.0,4.0,0.0,0.0,0.0,4.0,Female,Development,Bachelors,Married,Engineer,No,Travel_Frequently,0
54.0,4.0,2490.0,43.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,Female,Sales,PhD,Single,Manager,No,Non-Travel,0
61.0,1.0,6263.0,39.0,4.0,6.0,2.0,1.0,0.0,1.0,3.0,Male,Finance,Bachelors,Divorced,Clerk,Yes,Travel_Rarely,0
61.0,22.0,9769.0,34.0,3.0,2.0,2.0,18.0,17.0,15.0,4.0,Female,Finance,Masters,Married,Technician,No,Travel_Frequently,1
47.0,25.0,19581.0,19.0,4.0,23.0,4.0,0.0,0.0,0.0,2.0,Male,Support,PhD,Divorced,Executive,No,Travel_Frequently,0
55.0,25.0,13635.0,28.0,5.0,12.0,1.0,16.0,7.0,2.0,4.0,Male,HR,Masters,Married,Technician,Yes,Travel_Rarely,0
51.0,6.0,3904.0,27.0,3.0,13.0,4.0,3.0,3.0,3.0,3.0,Female,Support,High School,Divorced,Clerk,No,Non-Travel,0
29.0,9.0,7269.0,26.0,3.0,8.0,3.0,1.0,0.0,1.0,3.0,Male,Sales,PhD,Married,Executive,No,Travel_Rarely,0
